9;13.7489;680.0059239999991;1;[2, 3, 3, 3];[700]
4;14.2161;823.7881429999998;1;[3, 3, 3, 3];[700]
7;14.7657;800.7939329999999;1;[3, 3, 3, 3];[700]
9;15.6517;823.6838480000006;1;[3, 3, 3, 3];[700]
5;15.7368;1025.6906949999993;1;[5, 3, 3, 3];[700]
9;16.0996;705.7011069999999;1;[2, 4, 1, 3];[600, 625]
3;16.3827;822.8777969999992;1;[3, 3, 3, 3];[700]
4;16.7901;707.7047839999996;1;[2, 4, 1, 3];[600, 625]
